age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
58.597560233386424, Self-emp-not-inc,17245.23180443251, 10th,9.025852295803741, Never-married, Handlers-cleaners, Wife, White, Male,0.023535004309410575,0.006712626290459514,44.201319272436855, United-States, <=50K
29.3773612868819, Private,86609.65258326117, Masters,13.025444283634444, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,8899.22851503682,0.0019533712613789144,39.95286997966577, United-States, <=50K
20.944773540057113, Private,185887.3877409218, 10th,5.892171213120372, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0.014005624322870652,0.0014905031384225568,39.17290274409402, United-States, >50K
40.12251530084844, Private,303222.7333246932, HS-grad,9.024464937939541, Never-married, Sales, Unmarried, White, Male,-0.012039930754444286,0.012426040108584597,53.37013807917406, United-States, <=50K.
40.18074861439221, Private,87841.64248893865, HS-grad,9.009017025469632, Widowed, Exec-managerial, Not-in-family, White, Male,0.0023702056221831984,-0.008460301782782119,58.9490684046887, United-States, <=50K
28.53341883870935, Private,107637.63483244197, 12th,14.694022737722205, Never-married, Sales, Not-in-family, White, Female,6902.613681000017,-0.006412554706069428,60.44020706184142, United-States, <=50K
44.40549395126323, Private,100740.07184075554, Masters,9.985057999543068, Never-married, ?, Wife, White, Female,0.014838824385386749,-0.013035365705825945,113.33813563953926, United-States, <=50K.
69.1072563511129, ?,142147.36667686066, 7th-8th,8.983068835738631, Divorced, Tech-support, Husband, White, Male,-0.021204567914335667,-0.004500138273645902,61.84674315788148, United-States, >50K
33.116813380946574, Local-gov,238086.77845788066, HS-grad,9.027724601409032, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-0.004281079977501401,0.006059813622151748,53.88980031959334, United-States, >50K
24.57822644514195, Federal-gov,197448.50463063052, Some-college,9.01455838251212, Married-civ-spouse, Protective-serv, Husband, White, Male,0.036669884907240394,-0.004885915712166418,52.36615803256498, United-States, >50K
47.02572338109429, Private,178878.39127070937, HS-grad,8.994812207109797, Separated, Adm-clerical, Not-in-family, White, Male,-0.018151365588853698,-0.007385569556198827,40.29724029645245, ?, <=50K
46.986563091121845, Private,136889.89882388228, Masters,6.118238877277849, Married-civ-spouse, Tech-support, Husband, White, Female,0.0021636410020548997,0.015355990533715613,40.11787438519983, South, <=50K
39.84683421749857, Private,47469.11859567783, Masters,8.963645862974982, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.024393056803980972,-0.013369247606210237,40.15445159274644, United-States, >50K
67.01872620710319, Private,88577.9845987306, HS-grad,8.993720282450859, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0.013094990286300989,-0.011756999443879096,39.9811244948878, Mexico, <=50K
31.084437839682316, Private,21728.477633319293, HS-grad,8.937995552255767, Married-civ-spouse, Transport-moving, Husband, Black, Male,-0.009947090060238214,-0.01823610528832802,39.79525663135562, United-States, <=50K
46.020327241544095, Private,113715.9501471084, Bachelors,9.050393999332211, Never-married, Prof-specialty, Not-in-family, White, Female,-0.0200633739554082,-0.01562670383203435,50.08486269919538, United-States, >50K.
17.384712275876048, Private,51481.58298158973, HS-grad,8.974345329286683, Never-married, Prof-specialty, Unmarried, White, Male,0.03596714282047864,-0.007910593723019783,46.588363195269125, El-Salvador, <=50K.
32.79767244229561, Private,84704.82870216593, Bachelors,8.967689376617972, Never-married, Craft-repair, Not-in-family, White, Female,0.008390892478077318,-0.004093276364725296,40.065366172541836, United-States, <=50K.
44.263086177378824, Private,78409.51660827512, HS-grad,9.083243046131411, Never-married, Tech-support, Wife, White, Male,-0.0044438082907706485,0.021927803538028846,38.47539669446454, United-States, <=50K
46.06825897448146, Private,176246.74233492016, HS-grad,12.939022924608164, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0.020221366105498444,0.01190803822828362,40.116476861118045, ?, <=50K.
22.75374886665359, Private,126184.915469784, HS-grad,11.15091576123673, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.007178301010770174,-0.0058558566918916755,39.77188899963758, Vietnam, >50K.
21.633683621044227, State-gov,76768.17582049922, Some-college,15.366547936189225, Never-married, Other-service, Husband, White, Female,0.0037792814924625844,-0.01699324282703952,40.14271280369364, United-States, <=50K.
32.29628917979094, Private,174563.85552926603, 7th-8th,8.97132960561477, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,-0.013509491669411233,0.0013528097418618271,40.198759525386436, Canada, <=50K
14.792263319111951, Private,20939.006518146216, HS-grad,12.974442897874233, Married-AF-spouse, Sales, Husband, White, Female,0.012683402881108261,0.008120131962552594,17.474649551076766, Haiti, <=50K.
41.38359644542469, Private,93206.73050012087, HS-grad,8.95646323340989, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,-0.011297144973628307,0.008630461601273998,40.22638524895885, Jamaica, <=50K.
20.192268401894008, Private,196833.5448250617, HS-grad,8.955979413051649, Never-married, Adm-clerical, Unmarried, White, Female,-0.001689737975411465,-0.0002590120024244234,39.923548038307025, United-States, <=50K.
19.529097612898116, Private,83551.37051975945, Assoc-voc,12.848090273678082, Married-civ-spouse, Sales, Husband, White, Female,0.02823695542594921,0.021012023849362956,33.4343901565739, Japan, <=50K
28.447015584320656, Private,93690.25471931072, Bachelors,9.056874401534674, Married-civ-spouse, Sales, Husband, White, Male,-0.007001085314930457,-0.0032470643224651622,20.387056663440926, United-States, <=50K
19.21969615659247, Private,181954.22530515355, 9th,18.72031292392137, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-0.019600501058504374,0.0052028268731921234,40.14610195705016, United-States, >50K.
37.07601357345227, Private,181626.43722515155, HS-grad,8.962707067499466, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0.030314643740766,0.012157193985874578,39.87968683253125, United-States, >50K
40.61529978054963, ?,76764.61500605952, HS-grad,9.046245689650362, Divorced, Protective-serv, Wife, Asian-Pac-Islander, Female,4127.830932682717,0.01543082478218135,40.007862280846474, United-States, >50K
45.549623125984446, Private,48647.01714842913, HS-grad,8.991046388822566, Married-civ-spouse, ?, Unmarried, Asian-Pac-Islander, Male,0.018902174637085743,-0.008675621678579583,39.96048512404351, United-States, >50K.
45.236603800691356, Private,349237.6304041448, Bachelors,9.027016935895524, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-0.002383530208564743,-0.0024331778122199115,52.4528338851312, Germany, >50K.
39.732136479520676, Private,85995.38268612749, Bachelors,9.049816239037147, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,-0.020146951858038227,-0.007767972576615737,26.313170063344828, United-States, <=50K.
30.544802097082187, Private,224697.00924360653, HS-grad,12.704767520516818, Divorced, Tech-support, Not-in-family, White, Female,0.004093567062227354,0.003972550480161704,39.97259591555991, ?, >50K
23.18790227724647, Private,169808.9605381708, 10th,8.973635761202658, Separated, Exec-managerial, Husband, White, Male,-0.0054721687155428415,0.010362395283155083,39.97297116812923, ?, <=50K.
18.765016342987746, Private,90513.85320777909, HS-grad,13.163990822223974, Divorced, Adm-clerical, Not-in-family, White, Male,-0.0003382400102857554,0.0072642314513155625,40.103260652998266, United-States, >50K.
